id,x,y,z
TEST_00076,3.9690602,0.19801606,1.0430068
TEST_00077,3.3514488,-1.3215727,-1.0866785
TEST_00078,1.2712815,-0.4705241,0.190803
TEST_00079,4.7423015,-1.3963933,1.3061655
TEST_00080,1.4327283,0.49006534,0.41208035
TEST_00081,3.6251426,-1.1664914,1.2462589
TEST_00082,2.212376,0.20482405,0.39961016
TEST_00083,2.9954548,0.65228134,0.5685433
TEST_00084,2.600339,0.3074396,-0.18828388
TEST_00085,1.9696398,-0.43203577,0.029046495
TEST_00086,2.1066272,1.291725,0.2027922
TEST_00087,3.9142373,-0.874713,0.606463
TEST_00088,5.2366405,-2.1953816,1.3163158
TEST_00089,3.3139424,-0.0043543056,0.14750409
TEST_00090,3.027793,0.61932087,0.47550172
TEST_00091,1.2370304,-0.31566063,0.21221793
TEST_00092,2.003947,-0.4664657,-0.5256511
TEST_00093,2.4474635,0.50054246,-0.367214
TEST_00094,1.7740462,0.5789071,0.27043077
TEST_00095,3.8436127,-0.21496516,-0.87481177
TEST_00096,2.0949922,0.82165676,-0.4300073
TEST_00097,2.8132737,-0.08896351,0.24362321
TEST_00098,4.8070583,-1.0758756,-0.118542686
TEST_00099,3.6621585,0.81907946,0.7264631
TEST_00100,1.0394793,0.29430583,0.36686212
TEST_00101,1.595793,-0.34302354,-0.105043024
TEST_00102,1.8426616,0.4976502,0.41845003
TEST_00103,3.7224712,0.0846517,0.79402375
TEST_00104,2.005182,0.077283405,-0.26741967
TEST_00105,1.2645549,0.5208613,0.38995805
TEST_00106,3.1617851,-0.080292225,-1.1035123
TEST_00107,4.1763783,-0.38521785,1.0745101
TEST_00108,2.9992201,-1.062425,-0.49855876
TEST_00109,1.0218561,-0.17243186,-0.12181088
TEST_00110,2.5503929,-1.6550381,0.430412
TEST_00111,2.9985201,-0.4269547,-0.64509857
TEST_00112,3.5284374,0.48641637,-0.5810958
TEST_00113,3.060395,-0.15519398,0.47502813
TEST_00114,2.8327208,-0.44391716,1.1957753
TEST_00115,1.2089888,-0.18185097,0.38990662
TEST_00116,3.6929345,-0.8536561,-0.7162939
TEST_00117,3.1334271,0.45791703,0.7463703
TEST_00118,1.6768545,0.614004,0.49665883
TEST_00119,4.8530364,-0.026764818,-0.35910726
TEST_00120,2.7156868,-0.9984568,0.5017986
TEST_00121,4.853126,-1.0325845,1.3179882
TEST_00122,4.268995,0.5126366,0.55937797
TEST_00123,1.7064413,0.92607,-0.10328716
TEST_00124,1.7415068,0.19488643,-0.19044851
TEST_00125,2.1261303,-0.77885634,0.7394247
TEST_00126,1.5273671,-0.35272554,-0.30915612
TEST_00127,1.9165268,0.33041564,0.13630372
TEST_00128,3.3306165,1.9585676,0.5257129
TEST_00129,3.5469048,0.4484149,0.46764088
TEST_00130,2.7095735,-0.13220534,-0.012278318
TEST_00131,1.5866102,0.109821364,0.29741302
TEST_00132,4.5048094,0.59273195,0.6107557
TEST_00133,2.3390546,0.63759464,0.49445328
TEST_00134,1.4224216,0.788065,0.40814802
TEST_00135,2.0458674,0.92737937,0.3438659
TEST_00136,3.362125,-0.11782521,-1.003336
TEST_00137,1.8284808,0.85220164,-0.7224645
TEST_00138,3.1644454,0.55832374,-0.80914074
TEST_00139,1.7896473,-0.7773912,-0.50432676
TEST_00140,0.8927628,0.5133412,0.28565297
TEST_00141,1.9570085,-0.55997205,0.13545942
TEST_00142,1.158266,-0.058906656,0.22353947
TEST_00143,4.2044,0.17217794,0.9586452
TEST_00144,2.1332831,-0.19690628,-0.08023761
TEST_00145,5.17412,0.012767516,-0.5515177
TEST_00146,3.067186,-0.21831088,-1.282527
TEST_00147,2.2007468,-0.08383202,0.7353714
TEST_00148,2.7996395,1.0036719,-0.578671
TEST_00149,3.363335,1.1908492,0.53994805
TEST_00150,4.7366166,1.0734313,0.80357903
TEST_00151,2.3043568,0.099397145,-0.13294512
TEST_00152,2.4517229,0.8176577,0.42196703
TEST_00153,3.7428298,-0.3768538,-0.5767282
TEST_00154,2.956505,0.23200929,-0.21949658
TEST_00155,1.9787996,0.18135959,-0.59106815
TEST_00156,1.9463891,-0.4738182,0.3996128
TEST_00157,2.3904252,-0.56135195,0.61306936
TEST_00158,2.664417,-1.4330425,1.0777295
TEST_00159,3.8421273,-1.2369157,2.112987
TEST_00160,1.5119449,-0.020746123,-0.077362835
TEST_00161,1.1297771,0.59846705,0.02678132
TEST_00162,1.322162,0.9347114,-0.08005833
TEST_00163,3.71453,0.19534886,0.05688587
TEST_00164,2.5051973,0.07853298,1.0425962
TEST_00165,1.9017519,0.45718703,0.50380594
TEST_00166,2.9399521,-0.566341,-0.17663488
TEST_00167,3.786803,-0.05601417,0.27003428
TEST_00168,5.49209,0.3100583,0.09760478
TEST_00169,2.6205385,-0.4734799,-0.18585092
TEST_00170,0.90070903,0.3992005,0.2795277
TEST_00171,3.4635754,-0.15209004,-0.062501214
TEST_00172,4.9769354,0.7871286,-0.8804563
TEST_00173,1.2943865,0.1780661,-0.07854432
TEST_00174,3.130303,1.9355011,-0.18199778
TEST_00175,3.3974543,0.5871327,0.5181139
TEST_00176,0.98178583,-0.60837525,-0.1764231
TEST_00177,1.5393493,0.76228774,-0.21770146
TEST_00178,5.2279863,0.5595198,-0.13116825
TEST_00179,3.8293266,1.431491,0.12638825
TEST_00180,3.1476579,0.38690174,0.27029648
TEST_00181,2.897645,0.16916393,0.021107147
TEST_00182,1.4747951,-0.41976202,-0.32051662
TEST_00183,2.071421,-0.18580033,0.36626723
TEST_00184,3.0896308,-0.10038454,-0.2603942
TEST_00185,3.0244267,0.84640765,-0.43970394
TEST_00186,2.4521468,-0.10698875,-0.38658613
TEST_00187,3.616084,-0.6540055,0.34039035
TEST_00188,2.5132813,-0.3629998,-0.012014459
TEST_00189,1.4281726,0.7422396,0.30143481
TEST_00190,3.017004,-1.8816881,1.1511136
TEST_00191,2.7811189,0.41741872,0.34995013
TEST_00192,2.355989,-0.6946802,1.1019853
TEST_00193,2.9066787,-1.1142318,1.0978444
TEST_00194,1.3729593,0.17115936,0.095190786
TEST_00195,2.2159083,0.6488954,0.53476876
TEST_00196,3.3084238,-0.2747068,0.529776
TEST_00197,1.990871,-0.03503184,0.08669756
TEST_00198,3.7235553,-0.19131264,0.739312
TEST_00199,3.2920136,-0.5811545,-1.1065904
TEST_00200,4.7503653,0.28283373,-0.19574484
TEST_00201,1.8173624,1.0939095,-0.19551322
TEST_00202,1.7748748,0.41728163,-0.47675356
TEST_00203,3.1057684,-0.40787384,0.07169939
TEST_00204,3.2143924,0.98730093,-0.013574584
TEST_00205,1.2862649,0.4883814,0.24379666
TEST_00206,4.153996,0.41714552,0.5438925
TEST_00207,3.8182323,0.75621355,-0.15246058
TEST_00208,4.5935755,-0.34408867,0.82656324
TEST_00209,2.238955,0.6615779,0.17080691
TEST_00210,2.4654617,-0.17164627,0.2131708
TEST_00211,4.08498,0.26798257,0.1806826
TEST_00212,4.077236,1.0450596,0.04258213
TEST_00213,2.2682245,0.6966897,-0.25546062
TEST_00214,3.0715096,0.07230173,0.41178948
TEST_00215,2.8137765,0.29323995,0.2788389
TEST_00216,2.7992861,-0.52231854,1.5632125
TEST_00217,1.501814,0.17614514,0.7237113
TEST_00218,5.2919807,0.22226101,-1.2263024
TEST_00219,1.3799387,-0.28712347,-0.2230435
TEST_00220,3.2231529,-0.2047081,-0.7849573
TEST_00221,2.980066,0.26672107,-0.114047125
TEST_00222,1.3832747,0.47899842,0.28392762
TEST_00223,3.7516706,-0.40659884,0.26851276
TEST_00224,1.3049325,0.587468,0.08803994
TEST_00225,4.9381948,-1.7276704,-0.41849062
TEST_00226,3.0227451,-0.2675907,-1.1149782
TEST_00227,4.511564,0.039185904,0.6200322
TEST_00228,2.2682834,-0.42584795,0.2127935
TEST_00229,3.9504092,1.7081081,-0.56968564
TEST_00230,2.3045676,0.19390842,0.584152
TEST_00231,2.7294836,0.8080645,0.12204368
TEST_00232,3.4305964,1.7398221,0.06310585
TEST_00233,3.3169315,1.0462416,-0.8439823
TEST_00234,1.9567297,0.6701565,-0.048177913
TEST_00235,1.9935445,0.06228707,0.20107013
TEST_00236,3.4555397,-1.7280371,1.3477206
TEST_00237,2.100233,0.93895984,0.19356075
TEST_00238,1.7440854,-0.24230509,-0.65575707
TEST_00239,6.3207655,-0.572113,-0.8354513
TEST_00240,2.5691957,1.6327202,0.5968293
TEST_00241,4.711706,0.87572736,1.3296993
TEST_00242,1.3076503,0.41136026,-0.39415884
TEST_00243,2.025079,0.8344262,-0.88139105
TEST_00244,3.350321,0.22709845,0.054520357
TEST_00245,2.2521276,0.96454364,-0.27038178
TEST_00246,4.0238776,-0.26898035,0.16023485
TEST_00247,4.483953,-1.0390581,0.3124198
TEST_00248,1.2281548,0.5791763,-0.10742781
TEST_00249,3.7912095,0.2625687,-0.44655108
TEST_00250,2.0429902,-0.012173276,-0.006070813
TEST_00251,3.6725297,-0.069441095,-0.09283613
TEST_00252,3.0729833,0.22359382,-0.57673013
TEST_00253,2.77356,-0.31247932,-0.23007858
TEST_00254,1.5995865,-0.65502596,-0.022393499
TEST_00255,1.8792994,0.014592796,0.024962772
TEST_00256,1.0750961,0.35988632,0.63557625
TEST_00257,1.7928734,0.15228781,0.08991358
TEST_00258,2.517829,0.77796817,0.45367053
TEST_00259,3.2544608,0.30102727,0.99633324
TEST_00260,2.4098158,0.8788417,0.20371583
TEST_00261,1.6548783,0.11889244,0.44960856
TEST_00262,1.0507964,-0.024847792,0.22277917
TEST_00263,2.1280756,0.33882266,0.6626304
TEST_00264,3.46356,-0.05664748,-0.40931606
TEST_00265,1.2017632,0.4918643,0.577353
TEST_00266,2.7948701,0.41267487,-0.015269804
TEST_00267,1.2760936,0.54502255,-0.3051543
TEST_00268,3.2579465,0.30457923,-1.0251627
TEST_00269,2.776439,-1.3049227,0.40358195
TEST_00270,2.7882447,-0.49553794,-0.43611315
TEST_00271,3.0349383,0.9091853,0.2821967
TEST_00272,2.6814694,0.27047428,-0.30419332
TEST_00273,1.7925998,0.12682986,-0.35546803
TEST_00274,1.564507,0.70628905,0.13264501
TEST_00275,2.1101236,-0.30391774,0.3513499
TEST_00276,3.9393559,-0.50793797,0.67611545
TEST_00277,3.3254514,-1.2227507,0.9439089
TEST_00278,3.9227827,-1.1177719,-0.5876412
TEST_00279,5.3909483,-1.4740577,-1.004236
TEST_00280,3.115041,1.5754367,-0.9155868
TEST_00281,2.0803432,1.5675974,-0.5630996
TEST_00282,1.4636366,-0.72015744,0.8923545
TEST_00283,1.3154786,0.5847098,0.47045246
TEST_00284,2.7093961,0.011343751,0.26903194
TEST_00285,1.5467664,0.3359812,-0.3506777
TEST_00286,2.0272977,0.24382484,0.25471607
TEST_00287,2.4150772,-1.0693114,-0.5122799
TEST_00288,5.4408736,2.3283594,0.6078807
TEST_00289,4.3475356,0.37686327,0.8313819
TEST_00290,1.9756743,-0.32206753,-0.0041885856
TEST_00291,0.90228516,0.28814462,-0.073650956
TEST_00292,4.115856,0.9862413,1.8971605
TEST_00293,1.654432,0.20802091,0.2526646
TEST_00294,1.8207853,-1.1719224,0.24049687
TEST_00295,3.4550521,-0.13642731,0.528016
TEST_00296,3.0159407,-0.7927597,-0.5835525
TEST_00297,1.5909548,-0.69891804,-0.34517074
TEST_00298,3.5064185,0.944306,-1.3301938
TEST_00299,4.362854,0.79730415,-0.58719385
TEST_00300,2.1070492,0.87916553,-0.5736312
TEST_00301,1.658452,0.18633623,-0.27817672
TEST_00302,1.6551131,-0.07315807,0.28947833
TEST_00303,3.1919358,0.514384,-0.034291588
TEST_00304,1.867353,-0.15884466,-0.45892712
TEST_00305,4.0133657,0.6001015,0.8230447
TEST_00306,1.0305247,-0.37042156,0.05196316
TEST_00307,4.163026,0.015977073,-0.81166005
TEST_00308,2.8699021,-0.51970404,0.07008402
TEST_00309,3.694595,-0.8149551,0.611583
TEST_00310,5.132448,-1.3396422,1.603783
TEST_00311,2.949574,-0.8535484,-0.07234055
TEST_00312,1.2109046,0.305787,-0.17663004
TEST_00313,1.7510962,-0.057552807,0.34440446
TEST_00314,2.2426805,0.20487124,0.046562813
TEST_00315,1.6455318,-0.39053774,-0.45406932
TEST_00316,3.575156,-0.32629356,1.2671244
TEST_00317,3.410383,1.853708,0.18542556
TEST_00318,1.471392,0.259233,-0.075497836
TEST_00319,5.318255,-0.06926309,-0.38482803
TEST_00320,1.2955726,-0.1943223,-0.17100084
TEST_00321,5.359522,0.53140724,0.643354
TEST_00322,3.9556246,0.32904205,-0.47844052
TEST_00323,3.8487961,0.91665494,0.81397283
TEST_00324,2.7217114,-0.64159405,-0.26918912
TEST_00325,0.8929651,0.2064068,0.25519663
TEST_00326,4.8007455,0.43605927,-0.22368819
TEST_00327,2.0457258,0.18303564,0.18021174
TEST_00328,3.368164,-0.24416372,-0.3033696
TEST_00329,2.9147809,0.45201537,0.055036582
TEST_00330,1.5518482,0.6144008,0.033286236
TEST_00331,0.8137621,0.1688508,-0.055877496
TEST_00332,2.7965767,0.4152467,1.0763541
TEST_00333,2.6756637,-0.7818522,-0.36358836
TEST_00334,1.3801565,0.9541382,-0.16789107
TEST_00335,3.7076113,0.12574396,-0.052330818
TEST_00336,2.9576328,-0.3453645,0.2223807
TEST_00337,1.8117633,0.24571355,0.18214034
TEST_00338,5.4743185,0.005317893,-0.8504432
TEST_00339,3.694303,0.091899924,-0.021473374
TEST_00340,2.2975943,0.95882773,0.52335715
TEST_00341,3.6109219,0.13597196,0.06456598
TEST_00342,1.8571191,-0.55894667,-0.77916086
TEST_00343,1.5887499,-0.66695815,-0.31652173
TEST_00344,1.5356953,-0.14311662,-0.045050748
TEST_00345,1.664082,-0.10597348,-0.15674196
TEST_00346,2.5723102,0.43652833,0.5582481
TEST_00347,3.8788912,0.3493778,-0.6957623
TEST_00348,1.9739095,0.538867,0.0012769494
TEST_00349,2.0792208,-0.9929956,0.10358482
TEST_00350,3.364505,-1.5571574,-0.3148408
TEST_00351,2.3454556,-0.7679081,-0.56650084
TEST_00352,3.3889437,-1.1013719,1.2162598
TEST_00353,3.5325062,1.2041798,-0.6028287
TEST_00354,2.7574089,0.29082134,-0.062497813
TEST_00355,1.8949976,-0.066209674,0.085671216
TEST_00356,2.305528,0.46875152,0.11888777
TEST_00357,2.8613892,-0.76339316,0.19121492
TEST_00358,1.3786306,0.121467374,0.10125694
TEST_00359,2.9057794,1.3904924,0.211193
TEST_00360,3.1321106,1.9578136,1.367119
TEST_00361,4.650565,0.2514704,0.44250804
TEST_00362,2.5583553,-0.52489275,0.1740552
TEST_00363,3.0028224,0.105021276,-1.2562102
TEST_00364,3.7339878,-1.5110091,0.103499696
TEST_00365,2.9171731,0.6747476,0.8724104
TEST_00366,5.174081,-0.4388735,-0.18573071
TEST_00367,1.8798463,-0.4627596,-0.4624476
TEST_00368,1.057203,0.18676199,-0.32829484
TEST_00369,4.3136115,0.4284657,-0.49937832
TEST_00370,1.4422148,0.77220595,0.16714028
TEST_00371,1.8775693,0.37248546,0.22340357
TEST_00372,1.6530219,0.472851,0.65293676
TEST_00373,2.9791012,0.37659717,0.20549741
TEST_00374,1.0850801,-0.30917987,-0.26125678
TEST_00375,3.4456072,0.9455288,-0.2271249
TEST_00376,1.097269,-0.69688654,-0.128964
TEST_00377,2.2355907,-0.15643641,0.40006658
TEST_00378,1.6269387,-0.6715729,-0.1018508
TEST_00379,1.8016804,-0.91475344,-0.47007486
TEST_00380,2.7956238,-0.65888417,0.31997514
TEST_00381,3.4866705,0.019607384,0.32323626
TEST_00382,2.1689517,0.32499892,0.48270375
TEST_00383,4.039489,-0.4160394,-0.41083288
TEST_00384,2.1612372,-0.4535987,-0.5293274
TEST_00385,3.5633132,-1.4741564,-0.091053404
TEST_00386,3.022893,-0.031705514,-0.1726892
TEST_00387,2.1793988,0.024245594,-0.037290394
TEST_00388,1.6630174,-0.106239736,0.18896873
TEST_00389,2.4174066,0.46487746,1.4433464
TEST_00390,4.430843,0.28363073,-0.6523697
TEST_00391,1.6161107,-0.5442199,-0.06196499
TEST_00392,3.0642338,1.6021516,1.5377655
TEST_00393,1.9269753,-0.18260337,0.5544646
TEST_00394,2.872361,-0.6059171,0.5731581
TEST_00395,1.0244143,0.113589324,-0.22542006
TEST_00396,3.8256612,0.7628202,0.31908235
TEST_00397,3.3523252,0.8254369,-0.841276
TEST_00398,1.1742374,-0.12189916,0.28356034
TEST_00399,5.764442,1.0388011,0.27525026
TEST_00400,3.9241426,-0.12994057,0.24329925
TEST_00401,1.8428007,-1.1808538,-0.18411133
TEST_00402,3.7217603,1.2808932,0.3283274
TEST_00403,3.0204678,-2.358869,0.40509346
TEST_00404,3.1305578,-0.24701524,-0.48433486
TEST_00405,2.2004337,1.0733393,0.7391439
TEST_00406,2.969052,-0.3647487,0.83561337
TEST_00407,1.310555,0.84685606,-0.13588537
TEST_00408,4.532998,1.4841115,1.0829338
TEST_00409,3.188931,0.34340551,0.24907574
TEST_00410,1.6018221,0.45213205,0.40119517
TEST_00411,3.5940244,0.240583,-0.33102685
TEST_00412,2.0954146,-0.44800293,0.55183595
TEST_00413,2.3240762,-0.35050812,-0.09082638
TEST_00414,1.7317063,0.41151026,-0.12092075
TEST_00415,3.9628928,1.0090923,-0.58658546
TEST_00416,1.6172613,0.27518886,-0.21440448
TEST_00417,3.6101203,-1.4305713,1.1961931
TEST_00418,1.8497604,0.25860894,0.23674786
TEST_00419,4.0091343,0.4121681,0.48593485
TEST_00420,1.3556992,0.13553357,0.046396963
TEST_00421,2.9423606,-0.4482178,-1.0074644
TEST_00422,1.6399987,-0.105951354,-0.66540056
TEST_00423,2.6090834,-0.7331688,-0.8563804
TEST_00424,1.1203136,-0.52786213,0.34130132
TEST_00425,2.570742,0.8205021,0.29778662
TEST_00426,3.1084352,0.2471374,-0.7494154
TEST_00427,2.9566424,-0.28670406,-0.5276523
TEST_00428,1.7758797,0.014082663,0.22436494
TEST_00429,4.1474586,0.038209755,0.07771964
TEST_00430,1.1426305,0.23884705,-0.32254055
TEST_00431,2.1834903,0.42152163,-0.055353187
TEST_00432,2.770514,0.4636695,0.5226207
TEST_00433,2.6127024,1.1282251,-0.06454821
TEST_00434,1.2155734,-0.3605948,0.038312107
TEST_00435,1.8713365,0.75812614,-0.34554628
TEST_00436,2.1665537,0.5163937,-0.01945524
TEST_00437,3.0559483,-1.0209253,0.43581098
TEST_00438,2.8021002,1.5646422,0.05202747
TEST_00439,2.4675581,1.4339287,1.5453293
TEST_00440,2.95119,0.4464782,0.63216215
TEST_00441,2.2652144,1.07836,-0.9034528
TEST_00442,2.7729,0.38813332,-0.23914063
TEST_00443,3.5472069,1.0099514,0.07059422
TEST_00444,2.6709626,0.60985506,0.4515189
TEST_00445,2.4760005,0.4510606,0.628542
TEST_00446,1.9145167,0.45131752,0.027648969
TEST_00447,2.5076504,-0.38271174,-0.60199434
TEST_00448,5.056707,-0.36529058,-0.56362945
TEST_00449,4.80791,0.74956566,0.1593789
TEST_00450,3.2550952,0.43151647,1.0909271
TEST_00451,3.288296,0.1070413,0.33925673
TEST_00452,4.263909,-0.37105563,-1.0947131
TEST_00453,2.8807964,0.061706454,-0.27908087
TEST_00454,2.7737882,-0.3521617,0.66160387
TEST_00455,3.257134,0.2484915,-0.42430806
TEST_00456,1.941769,0.43104678,0.7193049
TEST_00457,3.7915287,1.1044266,-0.6972441
TEST_00458,4.39962,0.060796753,-0.286017
TEST_00459,4.4777637,1.498773,-0.99792683
TEST_00460,1.8825518,0.47218865,0.33892086
TEST_00461,3.578181,0.41648,1.2352955
TEST_00462,2.3405027,-0.068910435,0.8958008
TEST_00463,1.2633907,0.42435318,-0.19366236
TEST_00464,4.011963,0.6153415,-0.5298299
TEST_00465,2.8533933,0.088485435,0.049142748
TEST_00466,1.3110821,-0.661216,0.21529171
TEST_00467,4.1773005,-0.12637588,0.5343536
TEST_00468,2.0764148,0.11903237,-0.024993137
TEST_00469,2.3543787,-0.3265795,-1.5420855
TEST_00470,2.690976,-0.15655679,-0.41449934
TEST_00471,1.3205838,-0.5837586,0.1389682
TEST_00472,1.2882622,-0.71262634,0.54245365
TEST_00473,3.0473013,0.8552592,0.68657583
TEST_00474,2.8073437,0.3845698,-0.28630114
TEST_00475,1.5848812,0.021355156,0.71070176
TEST_00476,4.446497,1.3612038,0.57162046
TEST_00477,1.7836751,0.30959943,0.22067791
TEST_00478,1.344842,0.6941194,0.57049674
TEST_00479,3.620819,-0.29481187,1.6316103
TEST_00480,3.829229,-0.5526551,0.05698268
TEST_00481,4.038677,0.005904506,1.0298374
TEST_00482,2.462694,-0.32222027,0.20810738
TEST_00483,0.9725126,-0.46737802,-0.15836672
TEST_00484,2.1443863,0.05362595,0.52110595
TEST_00485,1.6291697,0.58953816,0.04709065
TEST_00486,1.1863933,-0.42348158,0.2829261
TEST_00487,1.0864556,-0.02602984,0.36696678
TEST_00488,2.3048246,1.1052328,-0.24487805
TEST_00489,3.2040343,0.281962,-0.22985223
TEST_00490,2.0048378,0.85323626,0.37733564
TEST_00491,3.5991645,0.19131656,1.1423491
TEST_00492,4.201037,0.8865564,1.5462388
TEST_00493,2.5392995,-0.11499811,0.32375872
TEST_00494,1.9116862,1.054884,0.0037054108
TEST_00495,1.7773532,-0.36590862,-0.06076125
TEST_00496,2.1761746,0.7099774,0.37140018
TEST_00497,1.9828541,-0.68030316,0.04004156
TEST_00498,5.376051,-0.8281403,1.8009565
TEST_00499,4.121383,0.2998094,0.24796656
TEST_00500,1.9657233,0.67491806,0.46804848
TEST_00501,2.9586372,0.2327635,1.3213402
TEST_00502,1.8959353,0.43605444,0.15079616
TEST_00503,1.7876906,0.3508025,0.05878348
TEST_00504,1.9831076,0.0958696,-0.4960636
TEST_00505,3.5392592,1.5471296,-0.24856916
TEST_00506,1.89059,0.32231414,0.48177394
TEST_00507,1.3832282,-0.0062850975,-0.24981634
TEST_00508,2.263792,-0.980478,0.37818223
TEST_00509,1.3148813,-0.43458563,0.6736888
TEST_00510,2.0242717,-1.5539446,0.59906954
TEST_00511,2.6842675,-1.0329353,-0.45573688
TEST_00512,2.6222494,1.1478668,-0.52477545
TEST_00513,2.5401697,0.6373913,-0.5981269
TEST_00514,1.9102845,0.49549326,-0.22742692
TEST_00515,1.3259131,0.3204779,-0.10593702
TEST_00516,4.024542,-0.37669605,1.0288751
TEST_00517,1.6416959,-0.3850139,-0.1734209
TEST_00518,3.8364024,0.4908779,-0.044171523
TEST_00519,3.5921621,-0.81859326,-0.96478724
TEST_00520,5.05542,-0.57897186,0.48210657
TEST_00521,2.1825728,-0.8395662,-0.08794768
TEST_00522,3.6263485,1.3099043,-0.09148438
TEST_00523,2.170561,-1.3566605,-0.2725012
TEST_00524,3.0811265,0.29447916,-0.3824669
TEST_00525,1.5829918,0.71032983,-0.20699167
TEST_00526,2.8024344,-0.79810464,-0.75685567
TEST_00527,1.7768841,1.0421243,0.23339804
TEST_00528,5.8055463,-0.6307327,-0.63910925
TEST_00529,3.4868238,0.24157494,-0.12998545
TEST_00530,2.9305673,-0.06721592,-0.81112385
TEST_00531,3.8687682,-0.27332488,-1.0508891
TEST_00532,2.4867718,-0.95230806,0.25986668
TEST_00533,2.6811774,0.23469062,-0.23753119
TEST_00534,1.6672101,0.98472226,0.750989
TEST_00535,1.8884284,-0.6763547,-0.0783712
TEST_00536,3.0177863,0.2634721,1.6422206
TEST_00537,4.0305624,-0.7006268,-0.62678325
TEST_00538,3.5134826,-0.06467125,-0.57289624
TEST_00539,2.4082184,0.9363203,-0.32142594
TEST_00540,1.0778346,-0.04466924,-0.16824722
TEST_00541,3.8258846,-0.40188745,0.3386267
TEST_00542,1.7717042,0.7804614,-0.107925296
TEST_00543,1.5229335,0.470081,0.16495124
TEST_00544,3.726774,-0.39817005,-0.5532372
TEST_00545,2.8278337,0.08764196,1.5208924
TEST_00546,1.178354,-0.31887174,-0.18757959
