id,x,y,z
TEST_00298,3.5122445,0.94450563,-1.3285819
TEST_00299,4.3643327,0.79501885,-0.5869705
TEST_00300,2.112619,0.8730079,-0.5706804
TEST_00301,1.6549058,0.18616782,-0.28006375
TEST_00302,1.6611222,-0.0791053,0.28420472
TEST_00303,3.1918926,0.5141857,-0.03409024
TEST_00304,1.8670384,-0.1629065,-0.45838562
TEST_00305,4.011411,0.60002995,0.82274806
TEST_00306,1.0308167,-0.36398336,0.05141115
TEST_00307,4.157994,0.013975797,-0.8134761
TEST_00308,2.8668535,-0.5305744,0.07636596
TEST_00309,3.6958854,-0.8174817,0.61182094
TEST_00310,5.128094,-1.3375734,1.5986327
TEST_00311,2.9466624,-0.84872067,-0.074854724
TEST_00312,1.2094885,0.30194807,-0.17908715
TEST_00313,1.7534792,-0.06084823,0.3453493
TEST_00314,2.2350898,0.20688505,0.043627486
TEST_00315,1.6482788,-0.38716087,-0.4498184
TEST_00316,3.5775235,-0.329138,1.2630312
TEST_00317,3.411947,1.8599385,0.1826196
TEST_00318,1.4695263,0.257683,-0.07554222
TEST_00319,5.3074017,-0.07001845,-0.38134477
TEST_00320,1.3011645,-0.19759843,-0.17151052
TEST_00321,5.3574696,0.5346129,0.64304
TEST_00322,3.9577267,0.33150283,-0.47829556
TEST_00323,3.8433146,0.9133645,0.8120778
TEST_00324,2.722317,-0.64393145,-0.26368782
TEST_00325,0.89812696,0.20667632,0.25197542
TEST_00326,4.797338,0.43388656,-0.22219452
TEST_00327,2.0491467,0.17883483,0.17918518
TEST_00328,3.3715885,-0.24450952,-0.30223596
TEST_00329,2.915178,0.452961,0.05896581
TEST_00330,1.5543616,0.61773646,0.03156492
TEST_00331,0.81384933,0.16881597,-0.056005847
TEST_00332,2.7959034,0.41266438,1.0725969
TEST_00333,2.6768708,-0.7838664,-0.36219317
TEST_00334,1.3790288,0.953391,-0.1690262
TEST_00335,3.7003078,0.12349447,-0.049414624
TEST_00336,2.9545789,-0.34285456,0.22375572
TEST_00337,1.8115093,0.24534099,0.18342777
TEST_00338,5.4737453,0.0062341336,-0.8520326
TEST_00339,3.6909957,0.091725454,-0.021817058
TEST_00340,2.2997065,0.95870703,0.52303976
TEST_00341,3.601867,0.13650018,0.0716454
TEST_00342,1.8639054,-0.55616814,-0.77649575
TEST_00343,1.5915453,-0.6636471,-0.3163522
TEST_00344,1.5295436,-0.14335024,-0.045344662
TEST_00345,1.6632214,-0.10572341,-0.15710025
TEST_00346,2.5753517,0.435348,0.5565806
TEST_00347,3.8795857,0.34757718,-0.697482
TEST_00348,1.9755251,0.5377719,0.0034211315
TEST_00349,2.079935,-0.98696315,0.103221655
TEST_00350,3.3675783,-1.5553445,-0.31825638
TEST_00351,2.347928,-0.76909983,-0.5662766
TEST_00352,3.387458,-1.1010183,1.2138208
TEST_00353,3.532604,1.1985528,-0.59980553
TEST_00354,2.7613742,0.2931413,-0.0657087
TEST_00355,1.8960484,-0.06395343,0.081886426
TEST_00356,2.3083947,0.46859542,0.12099716
TEST_00357,2.857389,-0.7448805,0.1997068
TEST_00358,1.3814908,0.11547038,0.09962083
TEST_00359,2.9049287,1.3882326,0.20925263
TEST_00360,3.130209,1.9617419,1.3702276
TEST_00361,4.6531734,0.25058985,0.4441557
TEST_00362,2.5604348,-0.5196115,0.176841
TEST_00363,3.0019095,0.10434077,-1.2558992
TEST_00364,3.7450476,-1.5114006,0.10452378
TEST_00365,2.921303,0.6747096,0.8747026
TEST_00366,5.173336,-0.43978062,-0.18759935
TEST_00367,1.8768848,-0.46715423,-0.46340698
TEST_00368,1.0580974,0.18660925,-0.32728484
TEST_00369,4.31245,0.4281904,-0.49899727
TEST_00370,1.4436761,0.77130777,0.16748635
TEST_00371,1.8782051,0.37243474,0.2225893
TEST_00372,1.645824,0.47109306,0.6476282
TEST_00373,2.98157,0.37676,0.20787127
TEST_00374,1.0847185,-0.30930603,-0.26161495
TEST_00375,3.4469547,0.95308775,-0.23074527
TEST_00376,1.1002339,-0.69909215,-0.12751001
TEST_00377,2.234483,-0.1619339,0.402824
TEST_00378,1.6307628,-0.6652426,-0.098775655
TEST_00379,1.8009111,-0.9114253,-0.46886963
TEST_00380,2.7958517,-0.666308,0.32217318
TEST_00381,3.486682,0.019313347,0.32434833
TEST_00382,2.1673012,0.32025853,0.47823116
TEST_00383,4.0388875,-0.42081502,-0.40920538
TEST_00384,2.1611917,-0.45187235,-0.5248276
TEST_00385,3.565739,-1.4721302,-0.08955254
TEST_00386,3.019242,-0.03695604,-0.17139526
TEST_00387,2.1881213,0.028543875,-0.038154423
TEST_00388,1.6659617,-0.11290525,0.18970059
TEST_00389,2.4176514,0.46429178,1.4422323
TEST_00390,4.4285774,0.28427944,-0.6493175
TEST_00391,1.613409,-0.54353946,-0.057799757
TEST_00392,3.0663557,1.5997107,1.5319244
TEST_00393,1.9288503,-0.18309298,0.55691564
TEST_00394,2.8786445,-0.5966211,0.5703473
TEST_00395,1.0251396,0.11219718,-0.22437882
TEST_00396,3.8278196,0.76536494,0.32460895
TEST_00397,3.3622189,0.8267647,-0.84128875
TEST_00398,1.1771221,-0.12183949,0.2783466
TEST_00399,5.764243,1.0388355,0.27423626
TEST_00400,3.919315,-0.13469608,0.24306221
TEST_00401,1.8351161,-1.1815473,-0.18301338
TEST_00402,3.7210708,1.275948,0.3352821
TEST_00403,3.019242,-2.3578372,0.40463752
TEST_00404,3.130745,-0.24781157,-0.4854105
TEST_00405,2.2162333,1.0856118,0.71966183
TEST_00406,2.9667037,-0.36653695,0.8349554
TEST_00407,1.3083819,0.8484985,-0.13678844
TEST_00408,4.5304413,1.4847038,1.0831809
TEST_00409,3.1910994,0.34569132,0.25309357
TEST_00410,1.6023685,0.45095077,0.39950895
TEST_00411,3.5892293,0.24260342,-0.32891253
TEST_00412,2.096185,-0.44654563,0.553206
TEST_00413,2.3265033,-0.3507031,-0.0918999
TEST_00414,1.7214906,0.40762404,-0.12004051
TEST_00415,3.961994,1.0071218,-0.58657664
TEST_00416,1.618742,0.27448285,-0.20840266
TEST_00417,3.6115994,-1.4327943,1.1987798
TEST_00418,1.8502457,0.2625387,0.23672767
TEST_00419,4.0025177,0.4064256,0.4808101
TEST_00420,1.3520551,0.1309382,0.050422966
TEST_00421,2.941504,-0.4487632,-1.0065687
TEST_00422,1.6401861,-0.1058309,-0.665204
TEST_00423,2.6125362,-0.72827935,-0.85755366
TEST_00424,1.1203752,-0.52860904,0.34188214
TEST_00425,2.5716348,0.81896204,0.2941233
TEST_00426,3.1038747,0.2543416,-0.74032855
TEST_00427,2.9561582,-0.28681573,-0.52924186
TEST_00428,1.765428,0.014085855,0.22213289
TEST_00429,4.1514196,0.04099298,0.07708177
TEST_00430,1.1409975,0.23506376,-0.3228098
TEST_00431,2.1855493,0.41179517,-0.05511978
TEST_00432,2.7757766,0.46075356,0.52021563
TEST_00433,2.6152542,1.1242033,-0.064219765
TEST_00434,1.2338008,-0.36013,0.043239962
TEST_00435,1.8702695,0.7522697,-0.34168306
TEST_00436,2.1684806,0.5175579,-0.02095028
TEST_00437,3.0698574,-1.0206664,0.43407276
TEST_00438,2.8005438,1.5577902,0.05281899
TEST_00439,2.464541,1.4356843,1.5505632
TEST_00440,2.9578426,0.44583866,0.6304212
TEST_00441,2.2674437,1.0750283,-0.90229636
TEST_00442,2.7709339,0.38911468,-0.23826139
TEST_00443,3.545786,1.0074036,0.072657645
TEST_00444,2.6682768,0.6069592,0.45370254
TEST_00445,2.4711678,0.44520518,0.62613237
TEST_00446,1.9140961,0.4496982,0.029952211
TEST_00447,2.510164,-0.38465402,-0.6035627
TEST_00448,5.051097,-0.3634443,-0.5599963
TEST_00449,4.7705455,0.71766865,0.16456202
TEST_00450,3.252965,0.4327242,1.08696
TEST_00451,3.291011,0.10774421,0.33942434
TEST_00452,4.2673254,-0.3750172,-1.0927044
TEST_00453,2.8722093,0.05961941,-0.2738006
TEST_00454,2.7794402,-0.35158908,0.6610656
TEST_00455,3.2563384,0.24951594,-0.42534092
TEST_00456,1.9460264,0.4276047,0.72705567
TEST_00457,3.791045,1.1022027,-0.697412
TEST_00458,4.397548,0.059046824,-0.288164
TEST_00459,4.4803686,1.4957031,-0.9965394
TEST_00460,1.8787436,0.47114033,0.3381908
TEST_00461,3.5740407,0.41839373,1.2302482
TEST_00462,2.3375356,-0.070833236,0.8937768
TEST_00463,1.2660505,0.42381573,-0.19440445
TEST_00464,4.003775,0.614061,-0.5299558
TEST_00465,2.8533676,0.090378985,0.05088931
TEST_00466,1.3163866,-0.6538014,0.21305671
TEST_00467,4.1742325,-0.12689818,0.53208524
TEST_00468,2.0796835,0.11592446,-0.025436223
TEST_00469,2.3489995,-0.32172272,-1.5505477
TEST_00470,2.6917841,-0.15453845,-0.41279987
TEST_00471,1.322246,-0.58341616,0.13912965
TEST_00472,1.2894057,-0.71333706,0.5435693
TEST_00473,3.0429451,0.8565743,0.68758607
TEST_00474,2.8036602,0.3863132,-0.2884752
TEST_00475,1.5846775,0.022121668,0.7105794
TEST_00476,4.4502506,1.3597825,0.5755151
TEST_00477,1.7843289,0.30454308,0.21952231
TEST_00478,1.3476053,0.6952407,0.569533
TEST_00479,3.6197324,-0.2958608,1.6325117
TEST_00480,3.8290699,-0.5507107,0.058129936
TEST_00481,4.037307,0.00858466,1.0237341
TEST_00482,2.4628625,-0.3218038,0.20844828
TEST_00483,0.9786695,-0.4751554,-0.15794319
TEST_00484,2.1444557,0.0515474,0.52110356
TEST_00485,1.6304947,0.5865067,0.046183024
TEST_00486,1.185978,-0.42449477,0.28312346
TEST_00487,1.089029,-0.027937986,0.36572456
TEST_00488,2.3039522,1.1053545,-0.24485429
TEST_00489,3.2035608,0.28316098,-0.2314113
TEST_00490,2.0075498,0.8551178,0.37706974
TEST_00491,3.5993752,0.1899465,1.1407689
TEST_00492,4.1986766,0.8909146,1.5462489
TEST_00493,2.5361626,-0.118337914,0.31979176
TEST_00494,1.9102263,1.0537045,0.002882061
TEST_00495,1.7778556,-0.366449,-0.059286684
TEST_00496,2.1762078,0.7091974,0.3763931
TEST_00497,1.988502,-0.6805292,0.04694167
TEST_00498,5.372883,-0.8240184,1.7869563
TEST_00499,4.1123915,0.30149522,0.24230328
TEST_00500,1.9654473,0.6741664,0.4693882
TEST_00501,2.95837,0.232527,1.3222086
TEST_00502,1.8897213,0.4354908,0.1497996
TEST_00503,1.7940192,0.3493296,0.05934711
TEST_00504,1.9872884,0.09810579,-0.4895154
TEST_00505,3.5424383,1.5459355,-0.24759035
TEST_00506,1.8902782,0.31874514,0.4797743
TEST_00507,1.3881688,-0.0045525283,-0.24721068
TEST_00508,2.2716916,-0.9699823,0.3827793
TEST_00509,1.3166107,-0.43146655,0.67106926
TEST_00510,2.0278192,-1.5559994,0.5994576
TEST_00511,2.6713643,-1.0175285,-0.45481443
TEST_00512,2.6230676,1.15294,-0.53654164
TEST_00513,2.5392244,0.63920355,-0.59984446
TEST_00514,1.9090923,0.4986506,-0.22626297
TEST_00515,1.3290061,0.31885162,-0.105426304
TEST_00516,4.027347,-0.3741424,1.024164
TEST_00517,1.6401857,-0.38295788,-0.17572677
TEST_00518,3.8345704,0.4925886,-0.04545597
TEST_00519,3.5918932,-0.8184797,-0.9641734
TEST_00520,5.060466,-0.57617927,0.48044467
TEST_00521,2.188313,-0.8448595,-0.087403215
TEST_00522,3.6261249,1.3109156,-0.09171439
TEST_00523,2.1694891,-1.3565791,-0.27340275
TEST_00524,3.0841248,0.29382852,-0.3777841
TEST_00525,1.5826992,0.7095762,-0.20680465
TEST_00526,2.8016932,-0.7962981,-0.7553019
TEST_00527,1.7794079,1.0440063,0.23267008
TEST_00528,5.8085423,-0.6370672,-0.63160616
TEST_00529,3.4783032,0.24309777,-0.12618253
TEST_00530,2.933263,-0.068847135,-0.80691487
TEST_00531,3.8678324,-0.27147636,-1.0473877
TEST_00532,2.488692,-0.94897497,0.26012167
TEST_00533,2.675959,0.22544456,-0.23366466
TEST_00534,1.6618257,0.98050857,0.7512907
TEST_00535,1.8883075,-0.6773622,-0.07942105
TEST_00536,3.0209615,0.26005977,1.6459385
TEST_00537,4.0306544,-0.6926413,-0.62091017
TEST_00538,3.5151908,-0.065730765,-0.57272923
TEST_00539,2.4130979,0.93426037,-0.32252076
TEST_00540,1.0806783,-0.045355193,-0.1671536
TEST_00541,3.8258438,-0.40146747,0.33895788
TEST_00542,1.771249,0.7809789,-0.107959785
TEST_00543,1.5216981,0.47009456,0.16483073
TEST_00544,3.7217255,-0.3947906,-0.54844517
TEST_00545,2.8249822,0.07912588,1.5230529
TEST_00546,1.1832901,-0.3205406,-0.18741283
